simulation,sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
1,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
1,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
1,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
1,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
1,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
1,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
1,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
1,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
1,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
1,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
2,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
2,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
2,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
2,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
2,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
2,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
2,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
2,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
2,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
2,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
2,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
2,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
3,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
3,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
3,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
3,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
3,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
3,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
3,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
3,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
3,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
3,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
3,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
3,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
4,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
4,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
4,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
4,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
4,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
4,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
4,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
4,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
4,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
4,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
4,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
4,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
5,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
5,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
5,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
5,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
5,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
5,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
5,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
5,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
5,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
5,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
5,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
5,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
6,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
6,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
6,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
6,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
6,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
6,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
6,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
6,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
6,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
6,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
6,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
6,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
7,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
7,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
7,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
7,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
7,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
7,6,0.0,0.0,0.0,0.0,0.0266367275514868,0.0222118758015382,0.0002129373437776,0.0007232523046746,0.0286073911003606,0.0334470668871371,0.0699042712462592,0.0028903437760347,0.0014205484841582,0.0283328321042432
7,7,0.0,0.0850110162679144,0.1439380880145685,0.3178227755946963,0.2825057304909787,0.1113007490104405,0.2044732157079985,0.47035155477857,0.3607591745562584,0.5892546647204824,4.116112751492053,0.0300205006395961,0.339171258075118,0.6556292628791293
7,8,0.0136387913451013,0.25099631357363,0.3592196033175688,0.059859885621126,0.0214060687384392,0.0778638733840733,0.0892559842836513,0.4685881956581076,0.1968471473987286,0.241816433784271,0.4064140609661235,0.2741859295641273,0.2313720695472942,0.0344270204293478
7,9,0.1393007881673096,0.0613429402065903,2.846095300377633,0.1030931856184915,0.2650500627038916,0.3764884725939863,0.2630108979512322,0.2970410715708362,0.1887623665432023,0.349660075940626,0.2418078084689301,0.4915848944422046,0.1367741934394494,0.2396110433021608
7,11,0.0206942416327183,0.0713691218143304,0.186551430997056,0.2261049556085785,0.0118098772771495,0.3932087857286604,0.3210712452568509,0.3369195384539751,0.1845607934851428,0.1094921171348855,0.9743247176924212,0.0440415023457523,0.0851127609520821,0.2579474244394494
7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,15,0.0,0.0101525446744818,0.0,0.0084354118205967,0.0032113127387271,0.2676381983576873,0.0,0.0566539957643646,0.1170390321230993,0.0942330983713939,0.0014201573237135,0.0038297174518624,0.0019594522485556,0.0
7,16,0.658216548525143,2.1802121849221834,1.5632632552433157,1.202701195273525,1.2078201917692288,3.2520112885070622,1.7946489137055115,3.360579648141875,3.2329555720866394,4.139576444151954,5.269900178296953,5.144349060732535,4.577674502217737,3.1771182379958094
7,17,0.0011403713771832,0.1076956521083283,0.0604549003933128,0.0202786273915242,0.1052489583147024,0.0089946927986297,0.0402992124465318,0.1101923906432129,0.083469198919856,0.0888954944552508,0.0618713004778051,0.072722224692193,0.0728844370988988,0.11796259635749
8,1,0.0,0.0827610291865614,0.0952942160893386,0.038911543112653,0.1667575619021553,0.0577861602818827,0.1284480514835878,0.1034960113869131,0.0782848517934528,0.2308651455890863,0.1258018151766941,0.0700989396107363,0.2186278495812646,0.0635954150378489
8,2,0.0,0.0261138600111971,0.0051729088608457,0.0,0.0764722674101566,0.0195851824335764,0.0527713905697945,0.0788139797061636,0.3019552536949595,0.8043345488398954,0.0500472889343496,0.0113826885895279,0.0283365796807809,0.0011673120035417
8,3,0.1215266771917721,0.1060376129846518,0.1629368959274495,0.3305751900847536,2.3969031887268595,0.2933954278581351,0.5386374234465818,0.662691650125721,0.2956048055005604,1.44044241350114,4.157083530030435,0.1531430439828041,1.0457053994113863,2.781277942637461
8,4,0.179768797164806,0.7167501374676537,0.791986359949977,1.0840271588612118,1.3468284829845414,1.064639904845644,2.475308984363249,1.9318930208863312,2.3162411219697314,2.293643848382073,2.1280068342445304,2.123790018699319,2.745284247462977,3.623061353549879
8,5,0.0447491727560834,0.0055941474809046,0.0027729692757963,0.0041819420646363,0.1265319477887675,0.1970972040867512,0.1988119964122329,0.0383829098295725,0.2847084331347514,0.6839134196158464,0.2763246625259432,0.6514956922539826,0.5338052149734871,0.7245426845996318
